"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client2",,,,"User:","vagrant"
"Cmdline:","dstat -tcmnps --output /home/Client/notImproved/client2Stat.csv",,,,"Date:","28 Dec 2020 22:23:37 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",,"procs",,,"swap",
28-12 22:24:28,0.0,0.503,99.497,0.0,0.0,0.0,181239808.0,26562560.0,602865664.0,231297024.0,2640.0,3317.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:29,0.0,0.0,100.0,0.0,0.0,0.0,181231616.0,26562560.0,602873856.0,231297024.0,1521.0,1942.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:30,1.005,0.0,98.995,0.0,0.0,0.0,181231616.0,26562560.0,602873856.0,231297024.0,4119.0,5750.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:31,0.0,0.505,99.495,0.0,0.0,0.0,181231616.0,26562560.0,602873856.0,231297024.0,4145.0,5591.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:32,0.0,0.0,100.0,0.0,0.0,0.0,181231616.0,26562560.0,602873856.0,231297024.0,1372.0,1711.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:33,0.0,0.518,99.482,0.0,0.0,0.0,181223424.0,26570752.0,602873856.0,231297024.0,23059.0,31467.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:34,0.0,0.0,100.0,0.0,0.0,0.0,181223424.0,26570752.0,602873856.0,231297024.0,568.0,782.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:35,0.538,0.538,98.925,0.0,0.0,0.0,181223424.0,26570752.0,602873856.0,231297024.0,30367.0,46574.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:36,0.571,0.0,98.857,0.0,0.0,0.571,181248000.0,26570752.0,602873856.0,231272448.0,326.0,484.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:37,0.0,0.0,100.0,0.0,0.0,0.0,181248000.0,26570752.0,602873856.0,231272448.0,1898.0,2464.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:38,0.0,0.0,100.0,0.0,0.0,0.0,181248000.0,26578944.0,602865664.0,231272448.0,721.0,894.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:39,0.0,0.0,100.0,0.0,0.0,0.0,181239808.0,26578944.0,602873856.0,231272448.0,996.0,1251.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:40,0.0,0.0,100.0,0.0,0.0,0.0,181239808.0,26578944.0,602873856.0,231272448.0,386.0,430.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:41,0.0,0.503,99.497,0.0,0.0,0.0,181239808.0,26578944.0,602873856.0,231272448.0,386.0,547.0,1.0,0.0,0.0,0.0,0.0
28-12 22:24:42,0.0,0.0,100.0,0.0,0.0,0.0,181239808.0,26578944.0,602873856.0,231272448.0,640.0,830.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:43,0.0,0.0,100.0,0.0,0.0,0.0,181239808.0,26587136.0,602865664.0,231272448.0,891.0,886.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:44,0.0,0.0,100.0,0.0,0.0,0.0,181223424.0,26587136.0,602873856.0,231280640.0,1181.0,1412.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:45,0.0,0.0,100.0,0.0,0.0,0.0,181256192.0,26587136.0,602873856.0,231247872.0,508.0,624.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:46,0.0,0.0,100.0,0.0,0.0,0.0,181256192.0,26587136.0,602873856.0,231247872.0,2599.0,3472.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:47,0.0,0.0,100.0,0.0,0.0,0.0,154144768.0,26587136.0,602873856.0,258359296.0,805.0,1114.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:48,0.0,0.0,100.0,0.0,0.0,0.0,154144768.0,26595328.0,602865664.0,258359296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:49,0.0,0.0,100.0,0.0,0.0,0.0,154161152.0,26595328.0,602841088.0,258367488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:50,0.0,0.0,100.0,0.0,0.0,0.0,154161152.0,26595328.0,602841088.0,258367488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:51,0.0,0.0,100.0,0.0,0.0,0.0,154161152.0,26595328.0,602841088.0,258367488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:52,0.0,0.0,100.0,0.0,0.0,0.0,154161152.0,26595328.0,602841088.0,258367488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:53,0.0,0.0,100.0,0.0,0.0,0.0,154161152.0,26603520.0,602832896.0,258367488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:54,0.0,0.0,100.0,0.0,0.0,0.0,154144768.0,26603520.0,602841088.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:55,0.0,0.0,100.0,0.0,0.0,0.0,154140672.0,26603520.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:56,0.0,0.0,100.0,0.0,0.0,0.0,154140672.0,26603520.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:57,0.0,0.0,100.0,0.0,0.0,0.0,154140672.0,26603520.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:58,0.0,0.0,100.0,0.0,0.0,0.0,154136576.0,26607616.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:24:59,0.990,0.495,98.515,0.0,0.0,0.0,154144768.0,26607616.0,602845184.0,258367488.0,274.0,274.0,0.0,0.0,1.0,0.0,0.0
28-12 22:25:00,0.0,0.0,100.0,0.0,0.0,0.0,154136576.0,26607616.0,602845184.0,258375680.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:01,0.0,0.0,100.0,0.0,0.0,0.0,154136576.0,26607616.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:02,0.0,0.0,100.0,0.0,0.0,0.0,154136576.0,26607616.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:03,0.0,0.0,100.0,0.0,0.0,0.0,154136576.0,26615808.0,602836992.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:04,0.0,0.0,100.0,0.0,0.0,0.0,154128384.0,26615808.0,602845184.0,258375680.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:05,0.0,0.0,100.0,0.0,0.0,0.0,154128384.0,26615808.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:06,0.0,0.0,100.0,0.0,0.0,0.0,154128384.0,26615808.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:07,0.500,0.0,99.500,0.0,0.0,0.0,154128384.0,26615808.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:08,0.0,0.0,100.0,0.0,0.0,0.0,154120192.0,26624000.0,602845184.0,258375680.0,450.0,330.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:09,0.0,0.0,100.0,0.0,0.0,0.0,154120192.0,26624000.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:10,0.0,0.0,100.0,0.0,0.0,0.0,154120192.0,26624000.0,602845184.0,258375680.0,450.0,286.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:11,0.0,0.0,100.0,0.0,0.0,0.0,154120192.0,26624000.0,602845184.0,258375680.0,450.0,270.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:12,0.0,0.0,100.0,0.0,0.0,0.0,154120192.0,26624000.0,602845184.0,258375680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:13,0.500,0.0,99.500,0.0,0.0,0.0,154120192.0,26632192.0,602845184.0,258367488.0,570.0,848.0,0.0,0.0,1.0,0.0,0.0
28-12 22:25:14,0.0,0.0,100.0,0.0,0.0,0.0,154120192.0,26632192.0,602845184.0,258367488.0,600.0,360.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:15,0.0,0.503,99.497,0.0,0.0,0.0,154103808.0,26632192.0,602845184.0,258383872.0,150.0,90.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:16,0.0,0.0,100.0,0.0,0.0,0.0,154103808.0,26632192.0,602845184.0,258383872.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:17,0.0,0.0,100.0,0.0,0.0,0.0,154103808.0,26632192.0,602845184.0,258383872.0,150.0,90.0,0.0,0.0,0.0,0.0,0.0
28-12 22:25:18,0.0,0.0,100.0,0.0,0.0,0.0,154095616.0,26640384.0,602845184.0,258383872.0,150.0,90.0,0.0,0.0,0.0,0.0,0.0
